year	n_clusters	fuzziness	partition_coefficient	silhouette_score
2004	9	1.5	0.09755816974514629	0.5045581330908745
2004	2	1.6	0.4815822706032423	0.7482218916769979
2004	3	1.6	0.2992618733540076	0.6368502877241784
2004	4	1.6	0.22436341336868967	0.5709905091534649
2004	5	1.6	0.1803208707468031	0.572364652442467
2004	6	1.6	0.1396476332348631	0.4312130416841085
2004	7	1.6	0.11887091541439193	0.4294665269701502
2004	8	1.6	0.10143691972027694	0.37699899968653316
2004	9	1.6	0.09192941572213618	0.42052278154181344
2004	2	1.7	0.4752197368077564	0.7482218916769979
2004	3	1.7	0.2919864988422408	0.6296533425185762
2004	4	1.7	0.21839376858329929	0.5709905091534649
2004	5	1.7	0.1623217004091081	0.5041339850782168
2004	6	1.7	0.1332836530972609	0.4261842487406124
2004	7	1.7	0.10707041622091967	0.3531328781578929
2004	8	1.7	0.09910746889171232	0.4748103480489531
2004	9	1.7	0.08217565931262079	0.3172494834013134
2004	2	2.0	0.4337235517596634	0.6870662072620174
2004	3	2.0	0.26881709428772693	0.5992501271884759
2004	4	2.0	0.19759658361956067	0.5671239399200146
2004	5	2.0	0.1383102243402426	0.44252139063340745
2004	6	2.0	0.11284377787127749	0.3884164198897558
2004	7	2.0	0.09024334790836552	0.33859851794530454
2004	8	2.0	0.07581214600191223	0.3396252588772049
2004	9	2.0	0.0686119518200377	0.31149505077672246
2004	2	2.1	0.4209866294706814	0.6723689977569393
2004	3	2.1	0.26071699664216913	0.5925104336825785
2004	4	2.1	0.19012712748862165	0.5657455442399026
2004	5	2.1	0.1310765720679176	0.4251259344317914
2004	6	2.1	0.10635466012780823	0.38271830725372286
2004	7	2.1	0.08480544918780195	0.32402493568072854
2004	8	2.1	0.07379814086369962	0.310855051350682
2004	9	2.1	0.06411996942449173	0.30788142719735984
2004	2	2.5	0.3851705502015837	0.6459895614604634
2004	3	2.5	0.22880844715518509	0.5720346210214143
